id,name,category,alcoholType,glass,instructions,imageUrl,ingredients/0/name,ingredients/0/measure,ingredients/1/name,ingredients/1/measure,ingredients/2/name,ingredients/2/measure,ingredients/3/name,ingredients/3/measure,ingredients/4/name,ingredients/4/measure,ingredients/5/name,ingredients/5/measure,ingredients/6/name,ingredients/6/measure,ingredients/7/name,ingredients/7/measure,ingredients/8/name,ingredients/8/measure,ingredients/9/name,ingredients/9/measure,ingredients/10/name,ingredients/10/measure,ingredients/11/name,ingredients/11/measure
11987,Queen Bee,Ordinary Drink,ALCOHOLIC,Cocktail glass,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",https://www.thecocktaildb.com/images/media/drink/rvvpxu1478963194.jpg,Coffee brandy,3 cl,Lime vodka,4.5 cl,Sherry,1.5 cl cream,,,,,,,,,,,,,,,,,,
17141,Smut,Punch / Party Drink,ALCOHOLIC,Beer mug,Throw it all together and serve real cold.,https://www.thecocktaildb.com/images/media/drink/rx8k8e1504365812.jpg,Red wine,1/3 part,Peach schnapps,1 shot,Pepsi Cola,1/3 part,Orange juice,1/3 part,,,,,,,,,,,,,,,,
13056,Wine Cooler,Punch / Party Drink,OPTIONAL,Collins Glass,Mix wine and soft drink. Pour into glass. Add ice.,https://www.thecocktaildb.com/images/media/drink/yutxtv1473344210.jpg,Red wine,6 cl white or,Lemon-lime soda,15 cl,Ice,cubes,,,,,,,,,,,,,,,,,,
13058,Wine Punch,Punch / Party Drink,ALCOHOLIC,Collins Glass,Combine all of the ingredients and pour over a block of ice.,https://www.thecocktaildb.com/images/media/drink/txustu1473344310.jpg,Red wine,1 bottle,Lemon,2,Orange juice,1 cup,Orange,3,Pineapple juice,1 cup,,,,,,,,,,,,,,
17209,Barracuda,Ordinary Drink,ALCOHOLIC,Margarita glass,"Shake pour ingredients with ice. Strain into glass, top with Sparkling wine.",https://www.thecocktaildb.com/images/media/drink/jwmr1x1504372337.jpg,Rum,4.5 cl,Galliano,1.5 cl,Pineapple Juice,6 cl,Lime Juice,1 dash,Prosecco,top up,,,,,,,,,,,,,,
17201,Hemingway Special,Ordinary Drink,ALCOHOLIC,Cocktail glass,Pour all ingredients into a shaker with ice. Shake.,https://www.thecocktaildb.com/images/media/drink/jfcvps1504369888.jpg,Rum,12 parts,Grapefruit Juice,8 parts,Maraschino Liqueur,3 parts,Lime Juice,3 parts,,,,,,,,,,,,,,,,
15825,Jamaican Coffee,Coffee / Tea,ALCOHOLIC,Champagne flute,"Stir the rum, coffee and water together. Top with the whipped cream. Sprinkle with a pinch of well ground coffee and drink with a straw.",https://www.thecocktaildb.com/images/media/drink/xqptps1441247257.jpg,Rum,1/6 glass,Coffee,1/6 glass strong black,Water,1/2 glass cold,Whipped cream,,,,,,,,,,,,,,,,,
12071,Rum Cooler,Ordinary Drink,ALCOHOLIC,Collins glass,Pour the rum and soda into a collins glass almost filled with ice cubes. Stir well and garnish with the lemon wedge.,https://www.thecocktaildb.com/images/media/drink/2hgwsb1504888674.jpg,Rum,6 cl light or dark,Lemon-lime soda,12 cl,Lemon,1,,,,,,,,,,,,,,,,,,
14978,Rum Punch,Punch / Party Drink,ALCOHOLIC,Punch bowl,Mix all ingredients in a punch bowl and serve.,https://www.thecocktaildb.com/images/media/drink/wyrsxu1441554538.jpg,Rum,mikey bottle,Ginger ale,large bottle,Fruit punch,355 ml frozen,Orange juice,355 ml frozen,Ice,crushed,,,,,,,,,,,,,,
12097,Rum Toddy,Ordinary Drink,ALCOHOLIC,Old-fashioned glass,Dissolve powdered sugar in water in an old-fashioned glass. Add rum and one ice cube and stir. Add the twist of lemon peel and serve.,https://www.thecocktaildb.com/images/media/drink/athdk71504886286.jpg,Rum,6 cl light or dark,Powdered sugar,2 tsp,Lemon peel,1 twist of,Water,2 tsp,,,,,,,,,,,,,,,,
17241,Zombie,Cocktail,ALCOHOLIC,Hurricane glass,"
Blend at high speed for no more than 5 seconds.

Pour into a glass, add ice cubes to fill, then add the garnish.

*Donn’s mix: Bring 3 crushed cinnamon sticks, 1 cup of sugar and 1 cup of water to a boil, stirring until the sugar is dissolved.

Simmer for 2 minutes, then remove from the heat and let sit for at least 2 hours before straining into a clean glass bottle.

Then add 1 part of the syrup and 2 parts of fresh grapefruit juice together.",https://www.thecocktaildb.com/images/media/drink/2en3jk1509557725.jpg,Rum,4.5 cl,Gold rum,4.5 cl,151 proof rum,3 cl,Pernod,1 tsp,Grenadine,1 tsp,Lime Juice,1 tsp,Angostura Bitters,1 drop,,,,,,,,,,
15106,Apello,Other/Unknown,NONALCOHOLIC,Collins Glass,Stirr. Grnish with maraschino cherry.,https://www.thecocktaildb.com/images/media/drink/uptxtv1468876415.jpg,Orange juice,4 cl,Grapefruit juice,3 cl,Apple juice,1 cl,Maraschino cherry,1,,,,,,,,,,,,,,,,
12188,Sherry Eggnog,Ordinary Drink,ALCOHOLIC,Collins glass,"Shake sherry, powdered sugar, and egg with ice and strain into a collins glass. Fill with milk and stir. Sprinkle nutmeg on top and serve.",https://www.thecocktaildb.com/images/media/drink/xwrpsv1478820541.jpg,Sherry,6 cl cream,Powdered sugar,1 tsp,Egg,1 whole,Milk,,Nutmeg,,,,,,,,,,,,,,,
12190,Sherry Flip,Ordinary Drink,ALCOHOLIC,Nick and Nora Glass,Shake all ingredients (except nutmeg) with ice and strain into a whiskey sour glass. Sprinkle nutmeg on top and serve.,https://www.thecocktaildb.com/images/media/drink/qrryvq1478820428.jpg,Sherry,4.5 cl cream,Light cream,2 tsp,Powdered sugar,1 tsp,Egg,1 whole,Nutmeg,,,,,,,,,,,,,,,
12196,Sidecar,Ordinary Drink,ALCOHOLIC,Cocktail glass,Pour all ingredients into cocktail shaker filled with ice. Shake well and strain into cocktail glass.,https://www.thecocktaildb.com/images/media/drink/stwxuq1439906852.jpg,Cognac,6 cl,Cointreau,1.5 cl,Lemon juice,3 cl,,,,,,,,,,,,,,,,,,
12564,Apple Karate,Cocktail,NONALCOHOLIC,Highball Glass,"Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall, 2 medium or 3 small glasses and drink up.",https://www.thecocktaildb.com/images/media/drink/syusvw1468876634.jpg,Apple juice,2 cups,Carrot,1 large,,,,,,,,,,,,,,,,,,,,
16958,Apple Pie with A Crust,Other/Unknown,ALCOHOLIC,Collins Glass,Just mix the two liquids and sprinkle in the cinnamon. Serve either cold or heated.,https://www.thecocktaildb.com/images/media/drink/qspqxt1472720078.jpg,Apple juice,3 parts,Malibu rum,1 part,Cinnamon,3 dashes,,,,,,,,,,,,,,,,,,
12658,Banana Strawberry Shake Daiquiri-type,Milk / Float / Shake,NONALCOHOLIC,Cocktail Glass,Blend all together in a blender until smooth.,https://www.thecocktaildb.com/images/media/drink/uvypss1472720581.jpg,Strawberries,1/2 lb frozen,Banana,1 frozen,Apple juice,2 cups fresh,,,,,,,,,,,,,,,,,,
15092,Pysch Vitamin Light,Ordinary Drink,NONALCOHOLIC,Collins Glass,Shake with ice.,https://www.thecocktaildb.com/images/media/drink/xsqsxw1441553580.jpg,Orange juice,1 part,Apple juice,1 part,Pineapple juice,1 part,Ice,,,,,,,,,,,,,,,,,
14157,Ziemes Martini Apfelsaft,Ordinary Drink,ALCOHOLIC,Collins Glass,Serve without ice. At least the juice shold have room temperature.,https://www.thecocktaildb.com/images/media/drink/xnzr2p1485619687.jpg,Vermouth,4 cl,Apple juice,16 cl,,,,,,,,,,,,,,,,,,,,
12572,Bora Bora,Cocktail,NONALCOHOLIC,Highball glass,"Prepare in a blender or shaker, serve in a highball glass on the rocks. Garnish with 1 slice of pineapple and one cherry.",https://www.thecocktaildb.com/images/media/drink/xwuqvw1473201811.jpg,Pineapple juice,10 cl,Passion fruit juice,6 cl,Lemon juice,1 cl,Grenadine,1 cl,,,,,,,,,,,,,,,,
15226,Space Odyssey,Ordinary Drink,ALCOHOLIC,Highball glass,Fill glass with ice and add shots of Bacardi and Malibu. Add splash of pineapple juice and top with orange juice. Add grenadine for color and garnish with cherries.,https://www.thecocktaildb.com/images/media/drink/vxtjbx1504817842.jpg,151 proof rum,1 shot Bacardi,Malibu rum,1 shot,Pineapple juice,1 shot,Orange juice,,Grenadine,,Cherries,,,,,,,,,,,,,
13042,Sunny Holiday Punch,Punch / Party Drink,OPTIONAL,Punch bowl,Combine all ingredients in a punch bowl.,https://www.thecocktaildb.com/images/media/drink/rywtwy1468924758.jpg,Pineapple juice,138 cl chilled,Club soda,84 cl,Orange juice,18 cl frozen,Lemon,1,Berries,2 cups,Champagne,1 bottle,,,,,,,,,,,,
17108,Coke and Drops,Soft Drink / Soda,NONALCOHOLIC,Cocktail glass,"Take a glass, pour the Coke in the glass, then you take 7 drops of lemon juice. Granish with a lemon slice on the rim of the glass.",https://www.thecocktaildb.com/images/media/drink/yrtxxp1472719367.jpg,Coca-Cola,1 dl,Lemon juice,7 drops,,,,,,,,,,,,,,,,,,,,
12758,Gagliardo,Cocktail,ALCOHOLIC,Cocktail glass,"Shake well and serve in a cocktail glass. This is a home cocktail of American/Internet Bar del Pozzo, Pavia, Italy.",https://www.thecocktaildb.com/images/media/drink/lyloe91487602877.jpg,Peach Vodka,5 parts,Lemon juice,3 parts,Galliano,1 part,Sirup of roses,1 part,,,,,,,,,,,,,,,,
17175,Girl From Ipanema,Ordinary Drink,ALCOHOLIC,Wine Glass,"Add the cachaca, lemon juice and syrup to your boston glass. Add ice and shake until ice cold. Pour into a chilled flute and top-up with Champagne",https://www.thecocktaildb.com/images/media/drink/xypspq1469090633.jpg,Cachaca,25 ml,Lemon Juice,15 ml,Agave Syrup,10 ml,Champagne,top up with,,,,,,,,,,,,,,,,
13204,New York Lemonade,Cocktail,ALCOHOLIC,Cocktail glass,Serve in a chilled cocktail glass. Lemon and sugar the rim. Stir and Strain.,https://www.thecocktaildb.com/images/media/drink/b3n0ge1503565473.jpg,Absolut Citron,6 cl,Grand Marnier,3 cl,Lemon juice,6 cl sweetened,Club soda,3 cl,,,,,,,,,,,,,,,,
12618,Orangeade,Cocktail,NONALCOHOLIC,Highball glass,"Place some ice cubes in a large tumbler or highball glass, add lemon juice, orange juice, sugar syrup, and stir well. Top up with cold soda water, serve with a drinking straw.",https://www.thecocktaildb.com/images/media/drink/ytsxxw1441167732.jpg,Lemon juice,5 cl,Orange juice,15 cl,Sugar syrup,2-3 cl,Soda water,,,,,,,,,,,,,,,,,
17829,Penicillin,Cocktail,ALCOHOLIC,Old-fashioned glass,"Shake blended Scotch, lemon juice, honey syrup and ginger syrup with ice. Strain over large ice in chilled rocks glass. Float smoky Scotch on top (be sure to use a smoky Scotch such as an Islay single malt). Garnish with candied ginger.",https://www.thecocktaildb.com/images/media/drink/hc9b1a1521853096.jpg,Blended Scotch,6 cl,Lemon Juice,2.3 cl,Honey syrup,2 tsp,Ginger Syrup,2 tsp,Islay single malt Scotch,0.8 cl,,,,,,,,,,,,,,
12630,Rail Splitter,Cocktail,NONALCOHOLIC,Highball glass,Mix sugar syrup with lemon juice in a tall glass. Fill up with ginger ale.,https://www.thecocktaildb.com/images/media/drink/stsuqq1441207660.jpg,Sugar syrup,2 tsp,Lemon juice,,Ginger ale,,,,,,,,,,,,,,,,,,,
12726,Tomato Tang,Other/Unknown,NONALCOHOLIC,Highball glass,"Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall, 2 medium or 3 small glasses and drink up.",https://www.thecocktaildb.com/images/media/drink/869qr81487603278.jpg,Tomato juice,2 cups,Lemon juice,1-2 tblsp,Celery salt,1 dash,,,,,,,,,,,,,,,,,,
14594,Zizi Coin-coin,Punch / Party Drink,ALCOHOLIC,Margarita/Coupette glass,"Pour 5cl of Cointreau on ice, add 2cl of fresh lemon (or lime) juice, stir gently, and finally add slices of lemon/lime in glass.",https://www.thecocktaildb.com/images/media/drink/0fbo2t1485620752.jpg,Cointreau,5 cl,Lemon juice,2 cl,Ice,cubes,Lemon,or lime,,,,,,,,,,,,,,,,
12654,Banana Milk Shake,Milk / Float / Shake,NONALCOHOLIC,White wine glass,"Blend very well, preferably in a household mixer. Serve in a wine glass, garnish with whipped cream and a piece of banana.",https://www.thecocktaildb.com/images/media/drink/rtwwsx1472720307.jpg,Milk,10 cl cold,Orange juice,4 cl,Sugar syrup,2 tsp,Banana,1/2,,,,,,,,,,,,,,,,
17239,Hunter's Moon,Cocktail,ALCOHOLIC,Balloon Glass,"Put the Bombay Sapphire, Martini Bianco, sugar syrup & blackberries in a cocktail shaker with lots of ice and shake vigorously before pouring into a balloon glass, topping up with lemonade and garnishing with a wedge of orange.",https://www.thecocktaildb.com/images/media/drink/t0iugg1509556712.jpg,Vermouth,25 ml,Maraschino Cherry,15 ml,Sugar Syrup,10 ml,Lemonade,100 ml,Blackberries,2,,,,,,,,,,,,,,
17178,Jam Donut,Shot,ALCOHOLIC,Shot glass,"Coat the rim of a shot glass with sugar using sugar syrup to stick. Add the Chambord raspberry liqueur to the shot glass, and carefully layer the Baileys Irish Cream on top. Serve.",https://www.thecocktaildb.com/images/media/drink/uuytrp1474039804.jpg,Baileys irish cream,2 cl,Chambord raspberry liqueur,1 cl,Sugar syrup,1 tsp,Sugar,2 pinches,,,,,,,,,,,,,,,,
17221,Boozy Snickers Milkshake,Milk / Float / Shake,ALCOHOLIC,Mason jar,"Place the snickers bars in a plastic bag and roll over them with a rolling pin until crushed. Add crushed snickers pieces, ice cream, milk, caramel sauce, chocolate sauce, and chocolate liquor to a blender. Blend until shake is thick and frothy. Pour into glasses and top with chocolate liquor and whip cream.",https://www.thecocktaildb.com/images/media/drink/861tzm1504784164.jpg,Vanilla Ice-Cream,3 cups,Milk,1 cup,Godiva liqueur,1/2 cup,Whipped Cream,for topping,caramel sauce,4 tablespoons,chocolate sauce,4 tablespoons,Mini-snickers bars,15,,,,,,,,,,
17220,Butter Baby,Milk / Float / Shake,ALCOHOLIC,Beer mug,Blend together in a blender. Serve in a chilled Beer mug with Fresh Blueberries and caramel for topping.,https://www.thecocktaildb.com/images/media/drink/1xhjk91504783763.jpg,Vanilla Ice-Cream,2 scoops,Butterscotch schnapps,1 part,Milk,full glass,Vodka,2 parts,,,,,,,,,,,,,,,,
12732,Chocolate Beverage,Cocoa,NONALCOHOLIC,Coffee mug,"Boil milk in the top of a deep double boiler five minutes. Remove from fire and add chocolate, mixed with the cinnamon, a little at a time, beating with molinillo or egg beater after each addition. When the chocolate is thoroughly blended, heat to the boiling point. Place over bottom of double boiler and add eggs, whipping constantly, until they are thoroughly blended and the mixture is frothing. Serve in coffee mug. Serves eight.",https://www.thecocktaildb.com/images/media/drink/jbqrhv1487603186.jpg,Milk,6 cups,Chocolate,9 cl Mexican,Cinnamon,1 tsp powdered,Egg,3,,,,,,,,,,,,,,,,
12734,Chocolate Drink,Cocoa,NONALCOHOLIC,Coffee mug,"Melt the bar in a small amount of boiling water. Add milk. Cook over low heat, whipping gently (with a whisk, i would assume) until heated well. Don't let it boil! Serve in coffee mug.",https://www.thecocktaildb.com/images/media/drink/q7w4xu1487603180.jpg,Chocolate,125 gr,Milk,3/4 L,Water,,,,,,,,,,,,,,,,,,,
12736,Drinking Chocolate,Cocoa,NONALCOHOLIC,Coffee mug,"Heat the cream and milk with the cinnamon and vanilla bean very slowly for 15-20 minutes. (If you don't have any beans add 1-2 tsp of vanilla after heating). Remove the bean and cinnamon. Add the chocolate. Mix until fully melted. Serve topped with some very dense fresh whipped cream. Serves 1-2 depending upon how much of a glutton you are. For a richer chocolate, use 4 oz of milk, 4 oz of cream, 4 oz of chocolate. Serve in coffee mug.",https://www.thecocktaildb.com/images/media/drink/u6jrdf1487603173.jpg,Heavy cream,6 cl,Milk,6-8 oz,Cinnamon,1 stick,Vanilla,1,Chocolate,6 cl finely chopped dark,Whipped cream,Fresh,,,,,,,,,,,,
12668,Egg Cream,Other/Unknown,NONALCOHOLIC,Coffee mug,"Mix syrup and milk in a fountain glass. Add soda water, serve with a straw.",https://www.thecocktaildb.com/images/media/drink/mvis731484430445.jpg,Chocolate syrup,2 tblsp,Milk,18 cl whole,Soda water,18 cl,,,,,,,,,,,,,,,,,,
12688,Just a Moonmint,Milk / Float / Shake,NONALCOHOLIC,Highball Glass,"Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall, 2 medium or 3 small glasses and drink up.",https://www.thecocktaildb.com/images/media/drink/znald61487604035.jpg,Milk,2 cups,Chocolate syrup,,Mint syrup,,,,,,,,,,,,,,,,,,,
14053,Mother's Milk,Shot,ALCOHOLIC,Shot glass,"Shake over ice, strain. Serves two.",https://www.thecocktaildb.com/images/media/drink/7stuuh1504885399.jpg,Goldschlager,3 cl,Butterscotch schnapps,3 cl,Milk,3 cl,,,,,,,,,,,,,,,,,,
13861,Nutty Irishman,Milk / Float / Shake,ALCOHOLIC,Highball Glass,Serve over ice,https://www.thecocktaildb.com/images/media/drink/xspupx1441248014.jpg,Bailey's irish cream,1 part,Frangelico,1 part,Milk,1 part,,,,,,,,,,,,,,,,,,
12748,Orange Scented Hot Chocolate,Cocoa,NONALCOHOLIC,Coffee mug,"Combine all ingredients in heavy medium saucepan. Stir over low heat until chocolate melts. Increase heat and bring just to a boil, stirring often. Remove from heat and whisk untily frothy. Return to heat and bring to boil again. Remove from heat, whisk until frothy. Repeat heating and whisking once again. Discard orange peel. (Can be prepared 2 hours ahead. Let stand at room temperature. Before serving, bring just to boil, remove from heat and whisk until frothy.) Pour hot chocolate into coffee mugs. Makes 2 servings.",https://www.thecocktaildb.com/images/media/drink/hdzwrh1487603131.jpg,Milk,2 cups,Chocolate,12 cl chopped bittersweet or semi-sweet,Orange peel,3 2-inch strips,Espresso,1/2 tsp instant,Nutmeg,1/8 tsp ground,,,,,,,,,,,,,,
12750,Spanish chocolate,Cocoa,NONALCOHOLIC,Coffee mug,"Stir the milk with the chocolate and the cinnamon over low heat until the chocolate dissolves. Add the eggs and beat the mixture until it becomes thick, taking care not to boil. Serve in coffee mug.",https://www.thecocktaildb.com/images/media/drink/pra8vt1487603054.jpg,Milk,2 cups,Chocolate,6 cl sweet,Cinnamon,1/2 tsp,Egg yolk,2 beaten,,,,,,,,,,,,,,,,
12724,Sweet Bananas,Milk / Float / Shake,NONALCOHOLIC,Highball Glass,"Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall, 2 medium or 3 small glasses and drink up.",https://www.thecocktaildb.com/images/media/drink/sxpcj71487603345.jpg,Milk,2 cups,Banana,1,Honey,1 tblsp,,,,,,,,,,,,,,,,,,
16990,Sweet Tooth,Milk / Float / Shake,ALCOHOLIC,Highball Glass,"Put 2 shots Godiva Liquour into a glass, add as much or as little milk as you would like.",https://www.thecocktaildb.com/images/media/drink/j6rq6h1503563821.jpg,Godiva liqueur,2 shots,Milk,,,,,,,,,,,,,,,,,,,,,
12656,Banana Strawberry Shake,Milk / Float / Shake,NONALCOHOLIC,Highball Glass,Blend all together in a blender until smooth.,https://www.thecocktaildb.com/images/media/drink/vqquwx1472720634.jpg,Strawberries,1/2 lb frozen,Banana,1 frozen,Yoghurt,1 cup plain,Milk,1 cup,Honey,to taste,,,,,,,,,,,,,,
12722,Strawberry Shivers,Other/Unknown,NONALCOHOLIC,Highball glass,"Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall, 2 medium or 3 small glasses and drink up.",https://www.thecocktaildb.com/images/media/drink/9h1vvt1487603404.jpg,Strawberries,1 1/2 cup,Honey,4 tsp,Water,1/2 cup,,,,,,,,,,,,,,,,,,
12672,Fruit Flip-Flop,Other/Unknown,NONALCOHOLIC,Highball Glass,"Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall, 2 medium or 3 small glasses and drink up.",https://www.thecocktaildb.com/images/media/drink/nfdx6p1484430633.jpg,Yoghurt,1 cup,Fruit juice,1 cup,,,,,,,,,,,,,,,,,,,,
12674,Fruit Shake,Other/Unknown,NONALCOHOLIC,Highball Glass,Blend til smooth.,https://www.thecocktaildb.com/images/media/drink/q0fg2m1484430704.jpg,Yoghurt,1 cup fruit,Banana,1,Orange juice,12 cl frozen,Fruit,1/2 piece textural,Ice,6,,,,,,,,,,,,,,
12690,Lassi - A South Indian Drink,Other/Unknown,NONALCOHOLIC,Highball Glass,"Blend in a blender for 3 seconds. Lassi is one of the easiest things to make, and there are many ways of making it. Basically, it is buttermilk (yoghurt whisked with water), and you can choose almost any consistency that you like, from the thinnest to the thickest. Serve cold.",https://www.thecocktaildb.com/images/media/drink/iq6scx1487603980.jpg,Yoghurt,1/2 cup plain,Water,1 1/4 cup cold,Cumin seed,1/2 tsp ground roasted,Salt,1/4 tsp,Mint,1/4 tsp dried,,,,,,,,,,,,,,
12692,Lassi Khara,Other/Unknown,NONALCOHOLIC,Highball Glass,Blend (frappe) in blender until frothy. Add torn curry leaves and serve cold.,https://www.thecocktaildb.com/images/media/drink/m1suzm1487603970.jpg,Yoghurt,1 cup,Water,2 cups cold,Salt,1 tsp,Asafoetida,1 pinch,,,,,,,,,,,,,,,,
12728,Yoghurt Cooler,Other/Unknown,NONALCOHOLIC,Highball Glass,"Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall, 2 medium or 3 small glasses and drink up. Note: Use lots of ice in this one - great on hot days! To add ice: Remove the center of the cover while the blender is on - drop 3 or 4 ice cubs and blend until they're completely crushed.",https://www.thecocktaildb.com/images/media/drink/trttrv1441254466.jpg,Yoghurt,1 cup,Fruit,1 cup,Ice,,,,,,,,,,,,,,,,,,,
12716,Mango Orange Smoothie,Other/Unknown,NONALCOHOLIC,Highball Glass,Throw everything into a blender and liquify.,https://www.thecocktaildb.com/images/media/drink/vdp2do1487603520.jpg,Mango,1,Orange,2,,,,,,,,,,,,,,,,,,,,
12862,Aloha Fruit punch,Punch / Party Drink,NONALCOHOLIC,Collins Glass,"Add 1/4 cup water to ginger root. Boil 3 minutes. Strain. Add the liquid to the guava, lemon and pineapple juices. Make a syrup of sugar and remaining water. Cool. Combine with juices and pineapple. Chill throroughly.",https://www.thecocktaildb.com/images/media/drink/wsyvrt1468876267.jpg,Water,3/4 cup,Ginger,2 tsp,Guava juice,2 cups,Lemon juice,1 1/2 tblsp,Pineapple,1 1/2 cup,Sugar,1 cup,Pineapple juice,3-4 cups,,,,,,,,,,
12720,Kill the cold Smoothie,Other/Unknown,NONALCOHOLIC,Highball glass,Juice ginger and lemon and add it to hot water. You may add cardomom.,https://www.thecocktaildb.com/images/media/drink/7j1z2e1487603414.jpg,Ginger,1 inch,Lemon,1/4,Water,1 cup hot,,,,,,,,,,,,,,,,,,
12702,Lemouroudji,Other/Unknown,NONALCOHOLIC,Highball Glass,"Juice the lemons. Peel and grate the ginger. Place the grated ginger and a liberal dash of the cayenne pepper into a piece of cheesecloth, and tie it into a knot. Let soak in the water. After 15 minutes or so, add the sugar, and the lemon juice. Chill, and serve.",https://www.thecocktaildb.com/images/media/drink/eirmo71487603745.jpg,Ginger,2 pieces,Water,1 gal,Lemon,1 lb,Sugar,1 cup,Cayenne pepper,ground,,,,,,,,,,,,,,
12718,Pineapple Gingerale Smoothie,Other/Unknown,NONALCOHOLIC,Highball Glass,Throw everything into a blender and liquify.,https://www.thecocktaildb.com/images/media/drink/eg9i1d1487603469.jpg,Ginger,1/4 inch,Pineapple,1/2,,,,,,,,,,,,,,,,,,,,
12766,Happy Skipper,Ordinary Drink,ALCOHOLIC,Highball glass,"Pour Captain Morgan's Spiced Rum over ice, fill glass to top with Ginger Ale. Garnish with lime. Tastes like a cream soda. Named for the Gilligan's Island reference (""The Captain"" *in* ""Ginger"" is a Happy Skipper!)",https://www.thecocktaildb.com/images/media/drink/42w2g41487602448.jpg,Spiced rum,1 1/2 cl,Ginger ale,,Lime,,Ice,,,,,,,,,,,,,,,,,
17176,Ipamena,Ordinary Drink,OPTIONAL,Wine Glass,"Cut half a lime into pieces, place in a shaker, add the sugar and crush. Measure the passion fruit juice, add it to the shaker and fill up with ice cubes. Close the shaker and shake vigorously. Pour the liquid into a glass, top up with ginger ale, stir with a teaspoon and then garnish the rim of the glass with a slice of lime",https://www.thecocktaildb.com/images/media/drink/yswuwp1469090992.jpg,Lime,½,Brown sugar,2 tsp,Passion fruit juice,4 cl,Ginger ale,top up with,Ice,fill,,,,,,,,,,,,,,
12708,Banana Cantaloupe Smoothie,Other/Unknown,NONALCOHOLIC,Highball Glass,"Juice cantaloupe, pour juice into blender, add banana, and liquify.",https://www.thecocktaildb.com/images/media/drink/uqxqsy1468876703.jpg,Cantaloupe,Juice of 1/2,Banana,1,,,,,,,,,,,,,,,,,,,,
12710,Apple Berry Smoothie,Other/Unknown,NONALCOHOLIC,Highball Glass,Throw everything into a blender and liquify.,https://www.thecocktaildb.com/images/media/drink/xwqvur1468876473.jpg,Berries,1 cup,Apple,2,,,,,,,,,,,,,,,,,,,,
12712,Grape lemon pineapple Smoothie,Other/Unknown,NONALCOHOLIC,Highball glass,Throw everything into a blender and liquify.,https://www.thecocktaildb.com/images/media/drink/54z5h71487603583.jpg,Grapes,1 cup,Lemon,1/4,Pineapple,1/2,,,,,,,,,,,,,,,,,,
12714,Kiwi Papaya Smoothie,Other/Unknown,NONALCOHOLIC,Highball Glass,Throw everything into a blender and liquify.,https://www.thecocktaildb.com/images/media/drink/jogv4w1487603571.jpg,Kiwi,3,Papaya,1/2,,,,,,,,,,,,,,,,,,,,
12776,Melya,Coffee / Tea,NONALCOHOLIC,Coffee mug,"Brew espresso. In a coffee mug, place 1 teaspoon of unsweetened powdered cocoa, then cover a teaspoon with honey and drizzle it into the cup. Stir while the coffee brews, this is the fun part. The cocoa seems to coat the honey without mixing, so you get a dusty, sticky mass that looks as though it will never mix. Then all at once, presto! It looks like dark chocolate sauce. Pour hot espresso over the honey, stirring to dissolve. Serve with cream.",https://www.thecocktaildb.com/images/media/drink/xwtptq1441247579.jpg,Espresso,,Honey,Unsweetened,Cocoa powder,,,,,,,,,,,,,,,,,,,
14209,Mocha-Berry,Coffee / Tea,ALCOHOLIC,Irish coffee cup,"pour 6 oz. of coffee in a mug or Irish coffee cup. add coca mix and chambord, mix well and top off with whipped cream.",https://www.thecocktaildb.com/images/media/drink/vtwyyx1441246448.jpg,Coffee,18 cl,Chambord raspberry liqueur,6 cl,Cocoa powder,2 tblsp,Whipped cream,,,,,,,,,,,,,,,,,
12738,Hot Chocolate to Die for,Cocoa,NONALCOHOLIC,Coffee mug,"Melt the chocolate, butter and vanilla in a double boiler. When just smooth stir in the cream.",https://www.thecocktaildb.com/images/media/drink/0lrmjp1487603166.jpg,Chocolate,36 cl fine,Butter,1 tsp,Vanilla extract,1/2 tsp,Half-and-half,1 cup,Marshmallows,mini,,,,,,,,,,,,,,
15997,GG,Ordinary Drink,OPTIONAL,Collins Glass,Pour the Galliano liqueur over ice. Fill the remainder of the glass with ginger ale and thats all there is to it. You now have a your very own GG.,https://www.thecocktaildb.com/images/media/drink/vyxwut1468875960.jpg,Galliano,2 1/2 shots,Ginger ale,,Ice,,,,,,,,,,,,,,,,,,,
12752,Lemon Shot,Shot,ALCOHOLIC,Shot glass,"Mix Galliano and Absolut Citron in a shot glass, lay lemon wedge sprinkled with sugar over glass and pour a rum over wedge and glass. light rum with a lighter and let burn for a second. Do shot quickly and suck on lemon. If it is done correctly, this will taste like a shot of sweet lemonade.",https://www.thecocktaildb.com/images/media/drink/mx31hv1487602979.jpg,Galliano,1.5 cl,Absolut Citron,1.5 cl,Lemon,wedge,Sugar,Bacardi,151 proof rum,,,,,,,,,,,,,,,
13581,410 Gone,Ordinary Drink,ALCOHOLIC,Collins Glass,,https://www.thecocktaildb.com/images/media/drink/xtuyqv1472669026.jpg,Peach Vodka,2-3 oz,Coca-Cola,,,,,,,,,,,,,,,,,,,,,
